row_id,station,zona,date,lat,lon,secchi,chl,tss,temp_insitu,sensor,matched,n_img,B2,B3,B4,B8,B11,B12,lst_C
0,E01,BAHIA PUNO,2013-10-04,-15.8521,-69.9614,,9.85,27.33,16.4,LS,0,,,,,,,,
1,E02,BAHIA PUNO,2013-10-04,-15.8461,-69.9271,5.0,1.77,29.67,14.5,LS,0,,,,,,,,
2,E03,BAHIA PUNO,2013-10-04,-15.8728,-69.9012,5.0,1.3,21.33,14.6,LS,0,,,,,,,,
3,E04,BAHIA PUNO,2013-10-04,-15.8628,-69.871,6.0,0.88,22.33,14.5,LS,0,,,,,,,,
4,E05,BAHIA PUNO,2013-10-05,-15.84,-69.8923,7.0,1.42,29.0,12.6,LS,0,,,,,,,,
5,E06,BAHIA PUNO,2013-10-05,-15.8183,-69.9124,6.0,1.7,31.33,13.3,LS,0,,,,,,,,
6,E07,BAHIA PUNO,2013-10-05,-15.7974,-69.8874,7.0,1.77,24.33,13.3,LS,0,,,,,,,,
7,E08,BAHIA PUNO,2013-10-05,-15.8342,-69.8592,,1.36,33.0,13.5,LS,0,,,,,,,,
8,E09,BAHIA PUNO,2013-10-05,-15.8023,-69.8507,6.9,0.82,26.33,13.5,LS,0,,,,,,,,
9,E10,BAHIA PUNO,2013-10-05,-15.7611,-69.8642,7.0,1.3,15.67,13.4,LS,0,,,,,,,,
10,E11,BAHIA PUNO,2013-10-05,-15.779,-69.8226,6.5,0.47,19.33,13.6,LS,0,,,,,,,,
11,E12,LAGO MAYOR,2013-10-05,-15.7318,-69.7936,7.0,1.83,16.67,13.2,LS,0,,,,,,,,
12,E12,LAGO MAYOR,2013-10-05,-15.7932,-69.7869,6.5,0.35,24.67,13.4,LS,0,,,,,,,,
13,E14,LAGO MAYOR,2013-10-05,-15.774,-69.74,6.3,0.88,17.0,12.7,LS,0,,,,,,,,
14,E15,LAGO MAYOR,2013-10-06,-15.2941,-69.6709,5.5,1.36,19.0,13.0,LS,0,,,,,,,,
15,E16,LAGO MAYOR,2013-10-06,-15.3384,-69.7208,5.5,1.36,19.33,13.0,LS,0,,,,,,,,
16,E17,LAGO MAYOR,2013-10-06,-15.3928,-69.7822,7.5,1.29,15.0,13.7,LS,0,,,,,,,,
17,E18,LAGO MAYOR,2013-10-06,-15.4461,-69.8423,,2.18,13.33,13.6,LS,0,,,,,,,,
18,E19,LAGO MAYOR,2013-10-06,-15.5435,-69.8391,7.1,1.29,6.33,13.5,LS,0,,,,,,,,
19,E20,LAGO MAYOR,2013-10-06,-15.4873,-69.7731,6.5,2.18,7.33,13.1,LS,0,,,,,,,,
20,E21,LAGO MAYOR,2013-10-06,-15.4339,-69.7105,7.5,1.76,4.0,13.3,LS,0,,,,,,,,
21,E22,LAGO MAYOR,2013-10-06,-15.3722,-69.638,7.0,1.76,6.67,14.0,LS,0,,,,,,,,
22,E23,LAGO MAYOR,2013-10-07,-15.3845,-69.5367,5.4,2.71,5.67,12.8,LS,0,,,,,,,,
23,E24,LAGO MAYOR,2013-10-07,-15.4374,-69.5966,7.5,1.83,10.67,13.3,LS,0,,,,,,,,
24,E25,LAGO MAYOR,2013-10-07,-15.4944,-69.6611,7.0,0.41,13.67,13.5,LS,0,,,,,,,,
25,E26,LAGO MAYOR,2013-10-07,-15.556,-69.7309,8.7,0.41,6.0,14.0,LS,0,,,,,,,,
26,E27,LAGO MAYOR,2013-10-07,-15.6112,-69.7935,6.0,0.88,11.33,13.7,LS,0,,,,,,,,
27,E28,LAGO MAYOR,2013-10-08,-15.7104,-69.7385,7.0,0.95,3.0,13.0,LS,0,,,,,,,,
28,E29,LAGO MAYOR,2013-10-08,-15.6612,-69.6802,7.5,1.7,5.0,12.8,LS,0,,,,,,,,
29,E30,LAGO MAYOR,2013-10-08,-15.6119,-69.6217,8.5,0.47,11.0,12.8,LS,0,,,,,,,,
30,E31,LAGO MAYOR,2013-10-08,-15.5632,-69.5639,8.5,0.88,2.67,12.4,LS,0,,,,,,,,
31,E32,LAGO MAYOR,2013-10-08,-15.5235,-69.5159,9.0,0.41,20.33,13.1,LS,0,,,,,,,,
32,E33,LAGO MAYOR,2013-10-08,-15.4783,-69.4621,7.0,0.47,12.33,13.8,LS,0,,,,,,,,
33,E34,LAGO MAYOR,2013-10-09,-15.5373,-69.3601,7.0,0.47,4.33,12.3,LS,0,,,,,,,,
34,E35,LAGO MAYOR,2013-10-09,-15.6036,-69.4411,7.5,1.36,2.0,12.8,LS,0,,,,,,,,
35,E36,LAGO MAYOR,2013-10-09,-15.6698,-69.5219,8.0,0.88,8.67,13.5,LS,0,,,,,,,,
36,E37,LAGO MAYOR,2013-10-09,-15.7366,-69.6035,6.3,0.82,6.67,14.5,LS,0,,,,,,,,
37,E38,LAGO MAYOR,2013-10-09,-15.8028,-69.6843,7.1,0.88,12.33,13.9,LS,0,,,,,,,,
38,E39,LAGO MAYOR,2013-10-09,-15.8639,-69.758,5.5,1.29,9.33,14.2,LS,0,,,,,,,,
39,E40,LAGO MAYOR,2013-10-10,-15.9142,-69.6607,5.0,1.18,14.0,13.5,LS,1,1.0,0.04343,0.06006,0.0521,0.08916,0.08106,0.06362,-2.06
40,E41,LAGO MAYOR,2013-10-10,-15.8575,-69.5897,7.0,1.7,4.67,13.0,LS,1,1.0,0.01755,0.0264,0.01764,0.05327,0.0499,0.03415,4.32
41,E42,LAGO MAYOR,2013-10-10,-15.7993,-69.5168,8.5,1.1,6.67,13.1,LS,1,1.0,0.01957,0.02689,0.01904,0.0542,0.05006,0.03397,6.79
42,E43,LAGO MAYOR,2013-10-10,-15.744,-69.4477,6.5,1.1,15.67,13.4,LS,1,1.0,0.02309,0.0263,0.01785,0.05154,0.04503,0.02847,7.28
43,E44,LAGO MAYOR,2013-10-10,-15.6857,-69.3748,8.0,1.69,21.67,13.8,LS,1,1.0,0.03124,0.04245,0.03548,0.07002,0.06399,0.04757,2.86
44,E45,LAGO MAYOR,2013-10-10,-15.6276,-69.302,9.0,0.59,14.0,13.6,LS,1,1.0,0.06241,0.07406,0.07177,0.10381,0.08495,0.06417,1.93
45,E46,LAGO MAYOR,2013-10-11,-15.7066,-69.2362,5.9,2.29,11.0,12.6,LS,0,,,,,,,,
46,E47,LAGO MAYOR,2013-10-11,-15.7629,-69.3059,7.0,1.7,32.67,13.2,LS,1,1.0,0.035,0.04587,0.03803,0.07126,0.06602,0.04872,5.96
47,E48,LAGO MAYOR,2013-10-11,-15.8221,-69.3801,8.1,1.1,9.33,13.3,LS,1,1.0,0.00191,0.01732,0.00787,0.04698,0.04713,0.03135,5.39
48,E49,LAGO MAYOR,2013-10-11,-15.8882,-69.4619,7.5,1.62,14.67,13.9,LS,1,1.0,0.02862,0.04205,0.03294,0.06891,0.06305,0.04719,-1.5
49,E50,LAGO MAYOR,2013-10-11,-15.9464,-69.5329,5.7,2.2,21.67,13.5,LS,1,1.0,0.02849,0.03401,0.02382,0.05708,0.0517,0.03365,10.17
50,E51,LAGO MAYOR,2013-10-12,-15.9831,-69.4194,7.0,2.24,13.33,13.1,LS,1,1.0,0.02673,0.03243,0.02426,0.05735,0.05206,0.03463,9.61
51,E52,LAGO MAYOR,2013-10-12,-15.9384,-69.3637,6.8,1.61,15.33,12.8,LS,1,1.0,0.02321,0.03772,0.02915,0.06603,0.06153,0.04573,-0.03
52,E53,LAGO MAYOR,2013-10-12,-15.8862,-69.2987,8.0,1.53,24.67,13.2,LS,1,1.0,0.02093,0.02701,0.01855,0.05237,0.04644,0.02991,7.8
53,E54,LAGO MAYOR,2013-10-12,-15.8353,-69.2353,8.1,1.62,18.33,13.8,LS,1,1.0,0.03167,0.04304,0.03501,0.06944,0.0635,0.04693,4.75
54,E55,LAGO MAYOR,2013-10-12,-15.7906,-69.1805,8.0,0.67,14.0,14.4,LS,1,1.0,0.03631,0.04964,0.04233,0.07545,0.07231,0.05404,8.15
55,E56,LAGO MAYOR,2013-10-12,-15.7456,-69.1236,5.5,1.1,11.0,13.8,LS,1,1.0,0.02401,0.03467,0.0272,0.06202,0.05976,0.04175,9.81
56,E57,LAGO MAYOR,2013-10-12,-15.8116,-69.0456,8.0,0.59,11.67,14.7,LS,1,1.0,0.05586,0.06067,0.05672,0.08687,0.07392,0.05159,10.71
57,E58,LAGO MAYOR,2013-10-12,-15.885,-69.1365,9.0,1.1,15.67,16.4,LS,1,1.0,0.03505,0.04658,0.03872,0.07111,0.06782,0.0502,10.37
58,E59,LAGO MAYOR,2013-10-13,-15.9588,-69.2277,6.0,2.8,11.67,12.5,LS,0,,,,,,,,
59,E60,LAGO MAYOR,2013-10-13,-16.0334,-69.32,7.0,1.62,8.0,12.4,LS,1,1.0,0.02414,0.02512,0.01758,0.04946,0.04109,0.02344,11.83
60,E61,LAGO MAYOR,2013-10-13,-16.1084,-69.4127,6.0,2.29,17.0,13.5,LS,1,1.0,0.02783,0.04553,0.03587,0.0719,0.06977,0.0516,7.21
61,E62,LAGO MAYOR,2013-10-13,-16.177,-69.4757,7.0,1.18,11.0,14.1,LS,1,1.0,0.07322,0.0825,0.07827,0.11023,0.09461,0.07125,5.54
62,E63,LAGO MAYOR,2013-10-13,-16.1566,-69.3562,7.0,1.02,25.67,13.7,LS,1,1.0,0.02261,0.02833,0.02027,0.05442,0.04919,0.0318,9.91
63,E64,LAGO MAYOR,2013-10-13,-16.2292,-69.2727,7.0,0.07,7.33,14.4,LS,1,1.0,0.02052,0.0268,0.01954,0.05469,0.0498,0.03252,11.19
64,E65,LAGO MAYOR,2013-10-14,-16.1167,-69.2402,7.0,1.48,11.0,13.5,LS,1,1.0,0.02139,0.02956,0.02044,0.05553,0.04862,0.03266,7.53
65,E66,LAGO MAYOR,2013-10-14,-16.2076,-69.1457,6.5,2.65,17.33,13.7,LS,1,1.0,0.02412,0.03388,0.02537,0.06241,0.05755,0.04117,9.62
66,E67,LAGO MAYOR,2013-10-14,-16.0704,-69.1489,7.0,1.7,25.67,13.8,LS,1,1.0,-0.07859,-0.02008,-0.02873,0.02874,0.04073,0.02544,12.74
67,E68,LAGO MAYOR,2013-10-14,-16.0033,-69.1365,7.2,0.88,11.0,14.1,LS,1,1.0,0.03113,0.04387,0.0354,0.07057,0.06544,0.0493,6.16
68,E69,LAGO MAYOR,2013-10-14,-15.9483,-69.0667,6.5,0.88,12.33,13.7,LS,1,1.0,0.04046,0.05293,0.0445,0.0779,0.07071,0.05409,0.73
69,E70,LAGO MAYOR,2013-10-14,-15.8933,-68.9958,6.0,1.3,10.33,13.4,LS,1,1.0,0.03262,0.04558,0.03694,0.07219,0.06717,0.04953,6.09
70,E71,LAGO MAYOR,2013-10-14,-15.9833,-68.8583,5.0,1.77,6.33,13.4,LS,1,1.0,0.04382,0.05393,0.04777,0.07973,0.07245,0.0535,8.28
71,E72,LAGO MAYOR,2013-10-15,-16.0383,-68.9258,6.0,1.36,17.0,13.0,LS,1,1.0,0.02554,0.0282,0.02127,0.05424,0.04571,0.02857,11.13
72,E73,LAGO MAYOR,2013-10-15,-16.0577,-69.036,5.5,1.36,13.0,13.8,LS,1,1.0,0.02409,0.02489,0.0193,0.05238,0.04389,0.02639,11.79
73,E74,LAGO MAYOR,2013-10-15,-16.1232,-68.9602,8.4,0.88,12.0,13.2,LS,1,1.0,0.01962,0.02226,0.01492,0.04862,0.04284,0.02557,13.5
74,E75,LAGO MAYOR,2013-10-15,-16.1806,-68.8926,6.0,1.36,4.67,14.1,LS,1,1.0,0.03648,0.03556,0.02909,0.06141,0.05191,0.03386,14.14
75,E76,LAGO MENOR,2013-10-15,-16.232,-68.8295,5.5,2.71,17.33,14.7,LS,1,1.0,0.06981,0.07871,0.07333,0.09989,0.08862,0.06603,15.37
76,E77,LAGO MENOR,2013-10-15,-16.1883,-68.7958,5.0,3.47,18.0,14.9,LS,1,1.0,0.04928,0.0567,0.05023,0.07862,0.0704,0.04989,13.59
77,E78,LAGO MENOR,2013-10-15,-16.216,-68.7115,,1.77,17.33,15.1,LS,0,,,,,,,,
78,E79,LAGO MENOR,2013-10-15,-16.2425,-68.7686,5.4,0.95,13.67,15.4,LS,1,1.0,0.02316,0.03828,0.03082,0.06291,0.06069,0.0424,12.51
79,E80,LAGO MENOR,2013-10-15,-16.2703,-68.8273,5.1,2.17,11.0,14.2,LS,1,1.0,0.03188,0.03916,0.01657,0.0432,0.03427,0.01681,16.08
80,E81,LAGO MENOR,2013-10-15,-16.3066,-68.8716,4.5,2.11,10.33,14.7,LS,1,1.0,0.04604,0.04595,0.03426,0.06374,0.05167,0.03201,12.6
81,E82,LAGO MENOR,2013-10-16,-16.2682,-68.9598,5.5,1.29,5.67,13.4,LS,1,1.0,0.02322,0.02253,0.01267,0.04459,0.03518,0.01745,13.92
82,E83,LAGO MENOR,2013-10-16,-16.313,-69.0149,6.0,4.46,6.67,13.5,LS,1,1.0,0.01951,0.03512,0.02579,0.06159,0.05762,0.03901,10.84
83,E84,LAGO MENOR,2013-10-15,-16.3419,-68.9102,6.0,4.36,6.0,14.1,LS,1,1.0,0.02149,0.02266,0.01268,0.04549,0.0375,0.02006,13.06
84,E85,LAGO MENOR,2013-10-16,-16.4203,-68.9214,6.3,0.89,5.67,14.0,LS,1,1.0,0.02562,0.02605,0.01498,0.04676,0.03766,0.01973,15.41
85,E86,LAGO MENOR,2013-10-16,-16.4231,-69.0257,,1.29,20.33,14.0,LS,1,1.0,0.04047,0.06375,0.05221,0.08156,0.07245,0.05327,7.98
86,E87,LAGO MENOR,2013-10-16,-16.4964,-68.971,6.0,0.47,18.33,14.8,LS,1,1.0,0.02742,0.0301,0.01815,0.04983,0.04196,0.02408,12.86
87,E88,LAGO MENOR,2013-10-16,-16.552,-69.0329,,0.47,8.67,13.7,LS,1,1.0,0.05904,0.09135,0.08554,0.11848,0.10878,0.08696,8.12
88,E01,BAHIA PUNO,2014-07-19,-15.8521,-69.9614,,2.18,,12.7,LS,1,1.0,0.027,0.02658,0.01944,0.05203,0.03494,0.01523,13.94
89,E02,BAHIA PUNO,2014-07-19,-15.8295,-69.9437,,1.76,,12.6,LS,1,1.0,0.04171,0.04801,0.04978,0.10641,0.09355,0.05173,12.07
90,E03,BAHIA PUNO,2014-07-19,-15.8461,-69.9271,6.0,2.65,,12.5,LS,1,1.0,0.02551,0.0217,0.01321,0.04345,0.0311,0.01237,12.94
91,E04,BAHIA PUNO,2014-07-19,-15.8783,-69.8958,,2.24,,13.2,LS,1,1.0,0.02687,0.0265,0.01398,0.04392,0.03136,0.01278,13.49
92,E05,BAHIA PUNO,2014-07-19,-15.84,-69.8923,7.0,1.7,,12.6,LS,0,,,,,,,,
93,E06,BAHIA PUNO,2014-07-19,-15.8342,-69.8592,,2.17,,12.2,LS,1,1.0,0.02638,0.02524,0.01316,0.04369,0.03109,0.01223,13.0
94,E07,BAHIA PUNO,2014-07-19,-15.7682,-69.8518,7.0,1.7,,12.3,LS,1,1.0,0.02485,0.02202,0.0131,0.04385,0.03279,0.01428,11.66
95,E08,BAHIA PUNO,2014-07-20,-15.7236,-69.8072,6.5,2.58,,11.9,LS,1,1.0,0.02694,0.02786,0.01397,0.04425,0.03184,0.01325,12.69
96,E09,LAGO MAYOR,2014-07-20,-15.7954,-69.7922,8.0,1.63,,12.4,LS,1,1.0,0.0242,0.02231,0.01517,0.04743,0.03621,0.01788,11.78
97,E10,LAGO MAYOR,2014-07-20,-15.774,-69.74,8.5,1.03,,12.5,LS,1,1.0,0.02252,0.01927,0.01234,0.04416,0.03307,0.01464,12.45
98,E11,LAGO MAYOR,2014-07-21,-15.5033,-69.8633,,1.29,,12.7,LS,1,1.0,0.02768,0.02126,0.01417,0.04463,0.03122,0.01219,13.48
99,E12,LAGO MAYOR,2014-07-21,-15.4112,-69.7935,8.0,1.7,,13.0,LS,1,1.0,0.02727,0.02127,0.01371,0.0439,0.03081,0.01203,13.21
100,E13,LAGO MAYOR,2014-07-21,-15.3358,-69.7363,9.5,1.16,,12.9,LS,1,1.0,0.03101,0.0251,0.01433,0.04398,0.03106,0.01213,13.43
101,E14,LAGO MAYOR,2014-07-20,-15.3501,-69.6433,9.0,1.7,,12.8,LS,1,1.0,0.02758,0.02114,0.01302,0.04398,0.03105,0.01225,13.37
102,E15,LAGO MAYOR,2014-07-22,-15.3845,-69.5367,8.0,0.47,,12.3,LS,1,1.0,0.0263,0.0208,0.01332,0.04453,0.0315,0.01251,13.71
103,E16,LAGO MAYOR,2014-07-21,-15.4387,-69.601,12.2,1.29,,13.8,LS,1,1.0,0.04408,0.04696,0.03871,0.07178,0.07561,0.04493,10.69
104,E17,LAGO MAYOR,2014-07-22,-15.4946,-69.6674,10.5,1.16,,12.7,LS,1,1.0,0.02049,0.01884,0.01242,0.04511,0.03587,0.01679,12.47
105,E18,LAGO MAYOR,2014-07-22,-15.55,-69.7332,12.0,1.7,,13.1,LS,1,1.0,0.02668,0.01978,0.01338,0.044,0.03104,0.01205,12.83
106,E19,LAGO MAYOR,2014-07-22,-15.6047,-69.7981,12.4,0.88,,13.3,LS,1,1.0,0.02827,0.02145,0.0144,0.04463,0.03138,0.01235,13.4
107,E20,LAGO MAYOR,2014-07-23,-15.7104,-69.7385,8.5,1.23,,12.4,LS,1,1.0,0.03296,0.03264,0.02677,0.05921,0.04542,0.02692,10.21
108,E21,LAGO MAYOR,2014-07-23,-15.6612,-69.6802,9.4,1.7,,12.2,LS,1,1.0,0.0234,0.01952,0.01304,0.04474,0.03321,0.01474,12.56
109,E22,LAGO MAYOR,2014-07-23,-15.6119,-69.6217,10.0,0.9,,12.3,LS,1,1.0,0.02611,0.01981,0.0136,0.04417,0.0315,0.01283,13.22
110,E23,LAGO MAYOR,2014-07-23,-15.5632,-69.5639,10.2,2.65,,12.3,LS,1,1.0,0.0243,0.01884,0.01261,0.04398,0.032,0.01343,12.82
111,E24,LAGO MAYOR,2014-07-23,-15.514,-69.5055,10.6,2.05,,12.6,LS,1,1.0,0.02468,0.01845,0.01226,0.04354,0.03092,0.0122,13.13
112,E25,LAGO MAYOR,2014-07-23,-15.4665,-69.4491,9.5,0.64,,12.7,LS,1,1.0,0.02397,0.01876,0.0127,0.04399,0.03123,0.01238,13.66
113,E26,LAGO MAYOR,2014-07-23,-15.5373,-69.3601,8.0,2.18,,13.0,LS,1,1.0,0.02259,0.01825,0.01235,0.04408,0.03174,0.01307,13.26
114,E27,LAGO MAYOR,2014-07-23,-15.6036,-69.4411,10.0,1.92,,12.8,LS,1,1.0,0.02328,0.01858,0.01224,0.04347,0.03174,0.01323,13.13
115,E28,LAGO MAYOR,2014-07-24,-15.6698,-69.5219,11.4,1.7,,12.5,LS,1,1.0,0.02779,0.02066,0.01441,0.04461,0.03135,0.01258,12.92
116,E29,LAGO MAYOR,2014-07-24,-15.7366,-69.6035,10.4,1.58,,12.7,LS,1,1.0,0.02546,0.01995,0.01273,0.04361,0.03122,0.01261,13.04
117,E30,LAGO MAYOR,2014-07-24,-15.8028,-69.6843,11.6,1.09,,13.3,LS,1,1.0,0.02248,0.02111,0.01315,0.04537,0.03504,0.01736,11.71
118,E31,LAGO MAYOR,2014-07-24,-15.8696,-69.7658,10.8,1.25,,12.9,LS,1,1.0,-0.00826,0.03446,0.02837,0.07617,0.07057,0.04981,7.85
119,E32,LAGO MAYOR,2014-07-25,-15.9267,-69.6772,10.0,1.23,,12.3,LS,1,2.0,0.02522,0.02086,0.01297,0.04371,0.03107,0.01245,13.06
120,E33,LAGO MAYOR,2014-07-25,-15.8779,-69.6162,10.5,1.17,,12.2,LS,1,2.0,0.02608,0.0198,0.01343,0.0443,0.03147,0.01263,12.64
121,E34,LAGO MAYOR,2014-07-25,-15.8286,-69.5545,10.0,1.23,,12.3,LS,1,2.0,0.02307,0.01802,0.01213,0.04379,0.03109,0.01239,12.49
122,E35,LAGO MAYOR,2014-07-25,-15.7793,-69.4928,10.0,1.7,,12.4,LS,1,2.0,0.02222,0.01693,0.01192,0.04361,0.03185,0.01301,12.47
123,E36,LAGO MAYOR,2014-07-25,-15.7303,-69.4315,10.5,0.82,,12.6,LS,1,2.0,0.02289,0.01812,0.01298,0.04452,0.03274,0.01388,12.47
124,E37,LAGO MAYOR,2014-07-25,-15.6812,-69.37,11.0,1.29,,12.7,LS,1,2.0,0.02419,0.01973,0.01319,0.04412,0.03221,0.01348,12.8
125,E38,LAGO MAYOR,2014-07-25,-15.6908,-69.2177,,1.7,,13.0,LS,1,2.0,0.02443,0.0239,0.01586,0.04796,0.0368,0.01817,11.78
126,E39,LAGO MAYOR,2014-07-25,-15.7568,-69.2993,10.0,1.23,,12.9,LS,1,2.0,0.02222,0.01794,0.01243,0.04402,0.03212,0.01334,12.32
127,E40,LAGO MAYOR,2014-07-26,-15.8221,-69.3801,11.0,0.34,,12.7,LS,1,2.0,0.02192,0.01763,0.01181,0.04367,0.03152,0.01299,12.52
128,E41,LAGO MAYOR,2014-07-26,-15.8882,-69.4619,11.0,1.16,,12.7,LS,1,2.0,0.02507,0.01922,0.01364,0.04445,0.0316,0.01274,12.56
129,E42,LAGO MAYOR,2014-07-26,-15.9534,-69.5425,7.0,1.22,,12.5,LS,1,2.0,0.02688,0.02246,0.01378,0.04389,0.03125,0.01248,12.74
130,E43,LAGO MAYOR,2014-07-27,-15.9971,-69.4378,,1.16,,12.0,LS,1,2.0,0.02865,0.02958,0.01665,0.04418,0.03163,0.01263,11.98
131,E44,LAGO MAYOR,2014-07-27,-15.9455,-69.3735,11.0,1.29,,12.3,LS,1,2.0,0.02596,0.02021,0.01365,0.04448,0.03157,0.01245,12.54
132,E45,LAGO MAYOR,2017-07-27,-15.8939,-69.3092,11.0,0.41,,12.4,LS,1,1.0,0.0221,0.0174,0.01209,0.04387,0.03177,0.01292,13.51
133,E46,LAGO MAYOR,2014-07-27,-15.8422,-69.2448,11.0,1.7,,12.6,LS,1,2.0,0.02175,0.01927,0.01266,0.04457,0.03427,0.01596,12.56
134,E47,LAGO MAYOR,2014-07-27,-15.7906,-69.1805,11.0,1.83,,12.7,LS,1,2.0,0.02126,0.01779,0.01199,0.0439,0.03309,0.01459,12.48
135,E48,LAGO MAYOR,2014-07-27,-15.7387,-69.1159,7.4,1.36,,12.7,LS,1,2.0,0.02192,0.01943,0.01146,0.04335,0.03232,0.01384,12.52
136,E49,LAGO MAYOR,2014-07-27,-15.8116,-69.0456,10.0,2.17,,13.1,LS,1,2.0,0.021,0.01823,0.01199,0.04385,0.03168,0.01272,12.83
137,E50,LAGO MAYOR,2014-07-27,-15.885,-69.1365,10.2,1.29,,12.9,LS,1,2.0,0.02158,0.01735,0.01189,0.0438,0.03161,0.01316,12.61
138,E51,LAGO MAYOR,2014-07-28,-15.9588,-69.2277,11.5,1.7,,12.4,LS,1,2.0,0.0268,0.02198,0.01294,0.04537,0.03312,0.01485,12.16
139,E52,LAGO MAYOR,2014-07-28,-16.0334,-69.32,13.0,0.62,,12.8,LS,1,2.0,0.02373,0.01919,0.01289,0.04378,0.03144,0.0127,12.74
140,E53,LAGO MAYOR,2014-07-28,-16.1084,-69.4127,11.0,1.77,,12.8,LS,1,2.0,0.02367,0.01868,0.01319,0.04414,0.03124,0.01229,12.39
141,E54,LAGO MAYOR,2014-07-28,-16.1839,-69.5061,10.5,1.7,,12.7,LS,1,2.0,0.02442,0.02084,0.01343,0.04437,0.03201,0.01316,13.26
142,E55,LAGO MAYOR,2014-07-28,-16.1566,-69.3562,9.5,1.29,,13.0,LS,1,2.0,0.02404,0.01912,0.013,0.04393,0.03133,0.01248,12.82
143,E56,LAGO MAYOR,2014-07-28,-16.2292,-69.2727,9.2,1.36,,13.0,LS,1,2.0,0.02416,0.01955,0.01346,0.0443,0.03153,0.01259,13.11
144,E57,LAGO MAYOR,2014-07-20,-16.1167,-69.2402,9.5,2.93,,13.0,LS,1,1.0,0.02563,0.02041,0.01388,0.0447,0.03185,0.01297,13.19
145,E58,LAGO MAYOR,2014-07-29,-16.2076,-69.1457,10.0,1.44,,12.2,LS,1,1.0,0.02365,0.01916,0.01341,0.04447,0.03105,0.01215,13.09
146,E59,LAGO MAYOR,2014-07-29,-16.0704,-69.1489,10.6,2.11,,12.5,LS,1,1.0,0.02397,0.01929,0.01313,0.04444,0.03116,0.01219,12.55
147,E60,LAGO MAYOR,2014-07-29,-16.0033,-69.1375,11.2,1.44,,12.3,LS,1,1.0,0.02129,0.01768,0.01148,0.04347,0.03137,0.01245,12.81
148,E61,LAGO MAYOR,2014-07-29,-15.9483,-69.0667,11.0,1.16,,12.6,LS,1,1.0,0.0213,0.01818,0.01221,0.04371,0.0318,0.01278,12.66
149,E62,LAGO MAYOR,2014-07-29,-15.8933,-68.9958,10.0,1.7,,12.7,LS,1,1.0,0.02035,0.0174,0.01277,0.04435,0.03228,0.01348,12.77
150,E63,LAGO MAYOR,2014-07-29,-15.9383,-68.9271,10.2,2.05,,12.7,LS,1,1.0,0.02239,0.0179,0.01283,0.04435,0.03128,0.01244,12.54
151,E64,LAGO MAYOR,2014-07-29,-15.9833,-68.8583,9.5,1.7,,12.8,LS,1,2.0,0.02353,0.01935,0.01348,0.04447,0.03132,0.01197,12.41
152,E65,LAGO MAYOR,2014-07-30,-16.0192,-68.9434,9.5,1.7,,12.3,LS,1,1.0,0.02347,0.0184,0.01318,0.04455,0.03151,0.01243,12.72
153,E66,LAGO MAYOR,2014-07-30,-16.0551,-69.0285,11.0,1.98,,12.7,LS,1,1.0,0.02044,0.01753,0.0118,0.04359,0.03132,0.01254,12.71
154,E67,LAGO MAYOR,2014-07-30,-16.1204,-68.9577,9.0,1.44,,12.7,LS,1,1.0,0.02428,0.01948,0.01361,0.04457,0.03142,0.01229,12.97
155,E68,LAGO MAYOR,2014-07-30,-16.1806,-68.8926,10.0,2.11,,12.8,LS,1,2.0,0.02164,0.01798,0.01317,0.04468,0.03131,0.01216,12.87
