row_id,station,zona,date,lat,lon,secchi,chl,tss,temp_insitu,sensor,matched,n_img,B2,B3,B4,B8,B11,B12,lst_C
156,E69,LAGO MAYOR,2014-07-30,-16.232,-68.8295,8.0,2.65,,12.9,LS,1,2.0,0.01992,0.01776,0.01221,0.04413,0.03157,0.01252,12.83
157,E70,LAGO MAYOR,2014-07-30,-16.1883,-68.7958,5.0,1.85,,12.3,LS,1,2.0,0.02021,0.0206,0.01423,0.04514,0.03174,0.01237,11.98
158,E71,LAGO MAYOR,2014-07-30,-16.2165,-68.7335,5.5,2.71,,12.5,LS,1,1.0,0.01764,0.01877,0.01209,0.044,0.03113,0.01207,11.41
159,E72,LAGO MENOR,2014-07-30,-16.2747,-68.7992,,2.58,,12.1,LS,1,2.0,0.02867,0.03588,0.01488,0.04399,0.03115,0.01212,11.29
160,E73,LAGO MENOR,2014-07-30,-16.3066,-68.8716,,1.7,,11.7,LS,1,2.0,0.02705,0.02677,0.01442,0.04455,0.03202,0.01289,11.21
161,E74,LAGO MENOR,2014-07-30,-16.2682,-68.9598,6.5,0.89,,12.4,LS,1,2.0,0.02274,0.02199,0.01345,0.04415,0.03102,0.01205,10.99
162,E75,LAGO MENOR,2014-07-30,-16.313,-69.0149,6.0,1.7,,11.7,LS,1,1.0,0.023,0.0224,0.01318,0.04357,0.03108,0.01247,11.56
163,E76,LAGO MENOR,2014-07-30,-16.3439,-68.876,5.0,0.88,,12.9,LS,1,3.0,0.03052,0.02605,0.01486,0.04478,0.03127,0.01217,10.24
164,E77,LAGO MENOR,2014-07-31,-16.4171,-68.9611,6.0,1.7,,10.8,LS,1,3.0,0.024,0.02275,0.01421,0.04441,0.03108,0.01187,10.41
165,E78,LAGO MENOR,2014-07-31,-16.4126,-69.0235,,0.88,,11.2,LS,1,2.0,0.02414,0.02635,0.01427,0.04365,0.03124,0.01242,11.7
166,E79,LAGO MENOR,2014-07-31,-16.5092,-68.9671,6.0,0.82,,10.5,LS,1,3.0,0.02669,0.0251,0.01439,0.04454,0.03105,0.012,8.48
167,E80,LAGO MENOR,2014-07-31,-16.4877,-69.0406,6.0,1.29,,10.7,LS,1,3.0,0.02442,0.02395,0.01338,0.04327,0.031,0.0123,10.61
168,E01,BAHIA PUNO,2015-07-14,-15.853,-69.9605,,0.59,1.67,11.54,LS,1,2.0,0.0224,0.02018,0.01216,0.04422,0.03266,0.01407,13.51
169,E02,BAHIA PUNO,2015-07-14,-15.8482,-69.9182,6.5,1.19,0.67,11.77,LS,1,2.0,0.02711,0.02149,0.01334,0.0443,0.0314,0.0124,12.61
170,E03,BAHIA PUNO,2015-07-14,-15.8745,-69.9079,,0.59,1.0,11.44,LS,1,2.0,0.02714,0.02562,0.01429,0.04449,0.03147,0.01262,13.15
171,E05,BAHIA PUNO,2015-07-15,-15.8398,-69.8918,7.0,0.59,0.67,11.62,LS,1,2.0,0.02644,0.02127,0.01313,0.04385,0.03117,0.01235,12.68
172,E06,BAHIA PUNO,2015-07-14,-15.8053,-69.9118,,0.59,0.67,11.48,LS,1,2.0,0.02621,0.02515,0.01351,0.04414,0.03113,0.01232,12.17
173,E07,BAHIA PUNO,2015-07-15,-15.7748,-69.8851,,0.59,0.67,11.53,LS,1,2.0,0.02597,0.02226,0.01314,0.04382,0.03105,0.01233,12.42
174,E08,BAHIA PUNO,2015-07-15,-15.801,-69.8724,8.0,0.59,1.33,11.95,LS,1,2.0,0.0258,0.02059,0.013,0.04354,0.03098,0.01229,12.82
175,E09,BAHIA PUNO,2015-07-15,-15.8342,-69.8592,,0.59,0.98,12.1,LS,1,2.0,0.02569,0.02337,0.01322,0.04395,0.03118,0.01225,12.93
176,E10,BAHIA PUNO,2015-07-15,-15.7938,-69.8376,,0.08,0.67,12.47,LS,1,2.0,0.02498,0.0215,0.0134,0.0442,0.03166,0.01264,13.09
177,E11,BAHIA PUNO,2015-07-15,-15.7454,-69.8613,,0.59,0.67,11.77,LS,1,2.0,0.02415,0.02152,0.01278,0.04359,0.0312,0.01235,12.4
178,E12,BAHIA PUNO,2015-07-15,-15.7591,-69.8253,8.0,1.18,0.67,12.41,LS,1,2.0,0.02436,0.01975,0.01298,0.04352,0.03117,0.01218,12.72
179,E13,BAHIA PUNO,2015-07-15,-15.7895,-69.7698,9.0,2.29,1.67,12.62,LS,1,2.0,0.02479,0.01941,0.01302,0.04374,0.03131,0.0124,13.03
180,E14,BAHIA PUNO,2015-07-15,-15.7489,-69.783,9.0,0.52,3.0,12.44,LS,1,2.0,0.02443,0.01955,0.01286,0.04389,0.03143,0.01254,13.09
181,E15,BAHIA PUNO,2015-07-15,-15.715,-69.8226,7.0,0.59,2.67,11.96,LS,1,2.0,0.0255,0.02183,0.01381,0.0441,0.03131,0.01238,12.75
182,E16,BAHIA PUNO,2015-07-16,-15.6737,-69.8541,7.0,2.29,7.0,11.43,LS,1,1.0,0.02452,0.02237,0.0147,0.04478,0.032,0.0131,12.78
183,E17,BAHIA PUNO,2015-07-16,-15.6048,-69.9059,,2.88,4.0,10.74,LS,1,1.0,0.02248,0.02323,0.01455,0.04403,0.03193,0.01289,11.56
184,E18,LAGO MAYOR,2015-07-16,-15.7328,-69.7479,10.0,1.19,1.67,12.82,LS,1,1.0,0.02457,0.01961,0.0137,0.04445,0.03185,0.01322,13.36
185,E19,LAGO MAYOR,2015-07-16,-15.7088,-69.7343,9.5,0.59,0.67,12.81,LS,1,1.0,0.02454,0.01909,0.01285,0.04397,0.0315,0.0126,13.45
186,E20,LAGO MAYOR,2015-07-16,-15.6856,-69.7837,8.5,1.19,1.0,12.78,LS,1,1.0,0.02471,0.02002,0.01333,0.04447,0.03174,0.01275,13.78
187,E21,LAGO MAYOR,2015-07-16,-15.6466,-69.7621,9.0,0.59,0.67,12.88,LS,1,1.0,0.02579,0.01954,0.01295,0.0439,0.0311,0.01222,13.12
188,E22,LAGO MAYOR,2015-07-16,-15.6181,-69.807,10.0,0.59,3.0,12.82,LS,1,1.0,0.02666,0.02116,0.01398,0.04444,0.03166,0.01275,13.75
189,E23,LAGO MAYOR,2015-07-17,-15.5598,-69.8466,8.0,0.59,6.33,12.53,LS,1,1.0,0.027,0.02122,0.01406,0.04479,0.03181,0.01303,14.15
190,E24,LAGO MAYOR,2015-07-17,-15.516,-69.8312,12.0,1.19,6.33,12.51,LS,1,1.0,0.02656,0.02132,0.01346,0.0438,0.03122,0.0123,13.65
191,E25,LAGO MAYOR,2015-07-17,-15.4913,-69.893,,0.59,2.33,12.63,LS,1,1.0,0.02437,0.02062,0.0124,0.04383,0.03206,0.01345,14.06
192,E26,LAGO MAYOR,2015-07-17,-15.4727,-69.8582,,0.08,4.67,12.23,LS,1,1.0,0.02652,0.02154,0.01335,0.04408,0.03138,0.01239,12.86
193,E27,LAGO MAYOR,2015-07-17,-15.4508,-69.8379,9.0,2.21,1.0,12.98,LS,1,1.0,0.02676,0.02103,0.01289,0.04366,0.03126,0.01224,13.29
194,E28,LAGO MAYOR,2015-07-17,-15.3928,-69.7822,5.5,0.59,6.67,10.94,LS,1,1.0,0.02774,0.02352,0.01338,0.0434,0.03081,0.01206,13.53
195,E29,LAGO MAYOR,2015-07-17,-15.368,-69.8301,7.0,1.1,0.67,12.16,LS,1,1.0,0.02897,0.02362,0.01337,0.04383,0.03156,0.01255,13.05
196,E30,LAGO MAYOR,2015-07-18,-15.3261,-69.7972,,0.52,0.33,11.61,LS,1,1.0,0.02717,0.02399,0.0135,0.04385,0.03129,0.01218,12.25
197,E31,LAGO MAYOR,2015-07-18,-15.3399,-69.7389,8.0,0.52,5.0,12.99,LS,1,1.0,0.03064,0.02825,0.01464,0.04365,0.03096,0.01216,12.88
198,E32,LAGO MAYOR,2015-07-18,-15.3384,-69.7205,7.0,0.52,0.67,13.23,LS,1,1.0,0.03016,0.02596,0.01391,0.04352,0.03106,0.0121,13.24
199,E33,LAGO MAYOR,2015-07-18,-15.333,-69.756,,0.59,2.33,13.08,LS,1,1.0,0.05375,0.07003,0.03728,0.0439,0.03098,0.01231,11.73
200,E34,LAGO MAYOR,2015-07-19,-15.3027,-69.7469,,0.59,6.67,12.12,LS,1,1.0,0.03861,0.03626,0.01619,0.04435,0.03156,0.01257,13.62
201,E35,LAGO MAYOR,2015-07-19,-15.2409,-69.6964,8.0,1.1,2.67,12.59,LS,1,2.0,0.02685,0.0237,0.01323,0.04399,0.03193,0.01281,13.96
202,E36,LAGO MAYOR,2015-07-19,-15.2971,-69.6814,10.0,1.19,1.0,13.01,LS,1,1.0,0.02845,0.02425,0.01388,0.04367,0.03119,0.01248,13.28
203,E37,LAGO MAYOR,2015-07-19,-15.3413,-69.6373,10.0,0.51,1.0,13.07,LS,1,1.0,0.02683,0.02279,0.01339,0.04396,0.0318,0.01284,13.77
204,E38,LAGO MAYOR,2015-07-19,-15.3782,-69.6351,9.0,0.52,2.0,13.51,LS,1,1.0,0.02568,0.02148,0.01299,0.04363,0.03145,0.01258,13.63
205,E39,LAGO MAYOR,2015-07-19,-15.3748,-69.5276,6.0,0.6,1.0,13.25,LS,1,1.0,0.03148,0.03281,0.01584,0.04415,0.03191,0.01299,14.45
206,E40,LAGO MAYOR,2015-07-20,-15.3951,-69.5361,10.0,1.86,2.0,12.66,LS,1,1.0,0.02278,0.01803,0.01189,0.04356,0.03099,0.01205,13.85
207,E41,LAGO MAYOR,2015-07-20,-15.4392,-69.6009,11.0,0.6,0.67,12.92,LS,1,1.0,0.02392,0.0184,0.01257,0.04378,0.03143,0.01276,13.73
208,E42,LAGO MAYOR,2015-07-20,-15.4967,-69.6685,10.0,1.19,1.67,13.58,LS,1,1.0,0.0236,0.01805,0.01219,0.04369,0.03105,0.01252,13.59
209,E43,LAGO MAYOR,2015-07-21,-15.5603,-69.7411,9.0,1.78,4.0,12.95,LS,1,1.0,0.02453,0.01898,0.01269,0.04371,0.03115,0.01235,13.21
210,E44,LAGO MAYOR,2015-07-21,-15.4333,-69.4798,8.0,1.62,6.67,12.73,LS,1,1.0,0.02221,0.01801,0.01232,0.0437,0.0316,0.01252,14.1
211,E45,LAGO MAYOR,2015-07-21,-15.4932,-69.4733,10.0,0.59,3.33,12.8,LS,1,1.0,0.02239,0.01678,0.01155,0.043,0.03098,0.01196,13.88
212,E46,LAGO MAYOR,2015-07-21,-15.5016,-69.4082,9.0,2.21,7.0,13.26,LS,1,1.0,0.02253,0.01732,0.01168,0.04342,0.03109,0.01207,14.05
213,E48,LAGO MAYOR,2015-07-22,-15.5358,-69.3597,10.0,1.1,4.67,14.04,LS,1,1.0,0.0219,0.01705,0.01141,0.04338,0.03116,0.01219,14.23
214,E49,LAGO MAYOR,2015-07-22,-15.6067,-69.4456,9.0,1.11,5.33,13.12,LS,1,1.0,0.02385,0.01833,0.01257,0.04392,0.03162,0.01261,13.84
215,E50,LAGO MAYOR,2015-07-22,-15.6688,-69.5213,10.0,1.62,6.0,12.47,LS,1,1.0,0.0241,0.01844,0.01261,0.04381,0.03125,0.01264,13.62
216,E51,LAGO MAYOR,2015-07-23,-15.7371,-69.6038,10.0,1.1,2.33,12.63,LS,1,1.0,0.0241,0.01811,0.01197,0.04327,0.03109,0.01223,13.43
217,E52,LAGO MAYOR,2015-07-23,-15.8028,-69.6843,9.0,1.19,6.0,12.96,LS,1,1.0,0.02469,0.01883,0.01281,0.04395,0.03121,0.01243,13.47
218,E53,LAGO MAYOR,2015-07-23,-15.8686,-69.7634,8.0,1.77,4.0,12.78,LS,1,1.0,0.02602,0.02126,0.0135,0.04411,0.03131,0.01241,13.11
219,E54,LAGO MAYOR,2015-07-23,-15.8983,-69.7317,8.0,1.11,6.0,12.92,LS,1,1.0,0.02521,0.02067,0.01337,0.04422,0.03135,0.01269,13.46
220,E55,LAGO MAYOR,2015-07-24,-15.8738,-69.6776,11.0,0.59,7.0,12.51,LS,1,1.0,0.02436,0.01861,0.01237,0.04349,0.03108,0.01212,13.44
221,E56,LAGO MAYOR,2015-07-25,-15.9247,-69.6805,9.0,0.59,3.33,12.63,LS,1,1.0,0.02561,0.02095,0.01353,0.04447,0.03135,0.01272,13.61
222,E57,LAGO MAYOR,2015-07-24,-15.9121,-69.6099,8.0,1.7,6.67,12.93,LS,1,1.0,0.02387,0.01834,0.01255,0.0435,0.0311,0.01211,13.46
223,E58,LAGO MAYOR,2015-07-24,-15.9519,-69.5453,8.3,1.19,7.0,13.02,LS,1,1.0,0.0247,0.01941,0.01282,0.04384,0.03114,0.01221,13.45
224,E59,LAGO MAYOR,2015-07-24,-15.8876,-69.4615,8.0,1.1,9.0,14.03,LS,1,1.0,0.02285,0.0171,0.01216,0.04344,0.03116,0.01235,13.44
225,E60,LAGO MAYOR,2015-07-27,-15.8271,-69.3776,11.0,1.11,4.0,12.8,LS,1,1.0,0.02252,0.01776,0.01226,0.04376,0.03128,0.01239,13.25
226,E61,LAGO MAYOR,2015-07-27,-15.7585,-69.3045,8.0,1.19,5.0,12.63,LS,1,1.0,0.02327,0.0185,0.0128,0.04374,0.03119,0.0126,13.68
227,E62,LAGO MAYOR,2015-07-25,-15.643,-69.2659,9.0,1.1,7.33,13.47,LS,1,1.0,0.02264,0.01741,0.01211,0.04391,0.03186,0.01291,14.51
228,E63,LAGO MAYOR,2015-07-25,-15.6259,-69.3171,10.0,0.59,0.67,13.52,LS,1,1.0,0.02417,0.01923,0.01348,0.04429,0.03111,0.0121,13.89
229,E64,LAGO MAYOR,2015-07-23,-15.5625,-69.2915,9.0,1.1,4.67,12.58,LS,1,1.0,0.02265,0.01798,0.01246,0.04385,0.03166,0.01255,14.4
230,E65,LAGO MAYOR,2015-07-25,-15.6901,-69.2315,,0.68,1.33,13.36,LS,1,1.0,0.02251,0.0199,0.01171,0.04336,0.03119,0.0123,13.74
231,E66,LAGO MAYOR,2015-07-28,-15.951,-69.473,11.0,0.52,2.67,12.78,LS,1,2.0,0.02431,0.01893,0.01311,0.04399,0.03116,0.01217,13.19
232,E67,LAGO MAYOR,2015-07-27,-15.9889,-69.4127,10.0,1.69,2.33,13.12,LS,1,1.0,0.02324,0.01823,0.01214,0.04353,0.03113,0.01232,13.7
233,E68,LAGO MAYOR,2015-07-28,-15.9935,-69.4278,7.0,1.69,4.33,13.18,LS,1,2.0,0.02495,0.0197,0.0134,0.04421,0.03127,0.01235,13.26
234,E71,LAGO MAYOR,2015-07-26,-15.6953,-69.1984,,1.1,0.67,12.81,LS,1,1.0,0.02847,0.02736,0.01515,0.04421,0.03183,0.01302,13.39
235,E72,LAGO MAYOR,2015-07-26,-15.6921,-69.1709,6.0,1.1,4.67,12.08,LS,1,1.0,0.02893,0.03045,0.01465,0.04333,0.03196,0.01317,13.88
236,E73,LAGO MAYOR,2015-07-26,-15.7202,-69.1628,5.2,1.19,7.67,12.84,LS,1,1.0,0.03127,0.03234,0.01557,0.04428,0.0321,0.0133,13.91
237,E74,LAGO MAYOR,2015-07-26,-15.7656,-69.1477,8.0,0.59,3.0,12.98,LS,1,1.0,0.02631,0.02233,0.01313,0.04365,0.0313,0.01257,13.8
238,E75,LAGO MAYOR,2015-07-26,-15.7544,-69.087,5.0,1.7,3.67,13.67,LS,1,1.0,0.02688,0.02329,0.01352,0.0436,0.03136,0.01248,13.81
239,E76,LAGO MAYOR,2015-07-26,-15.8125,-69.0449,8.0,0.6,1.33,13.97,LS,1,1.0,0.02624,0.02224,0.0132,0.04407,0.03187,0.01292,14.21
240,E77,LAGO MAYOR,2015-07-26,-15.8852,-69.0349,7.5,0.59,2.0,13.71,LS,1,1.0,0.02404,0.01964,0.01267,0.04388,0.03175,0.01275,14.14
241,E78,LAGO MAYOR,2015-07-30,-15.8903,-69.1327,11.0,1.11,5.67,12.75,LS,1,2.0,0.02608,0.02092,0.01352,0.04428,0.0315,0.01257,13.48
242,E79,LAGO MAYOR,2015-07-29,-15.96,-69.2272,9.0,1.7,4.67,14.09,LS,1,2.0,0.02438,0.01983,0.01244,0.04363,0.03167,0.01289,13.4
243,E80,LAGO MAYOR,2015-07-29,-16.0316,-69.3198,10.0,0.52,4.67,12.88,LS,1,2.0,0.02422,0.01865,0.01273,0.04395,0.03126,0.01235,13.25
244,E81,LAGO MAYOR,2015-07-30,-16.0352,-69.3885,10.0,1.7,5.0,13.1,LS,1,2.0,0.02412,0.01906,0.01313,0.04416,0.03115,0.01235,13.24
245,E82,LAGO MAYOR,2015-07-30,-16.1109,-69.4173,9.0,1.7,7.0,13.09,LS,1,2.0,0.02425,0.01924,0.01292,0.04415,0.03129,0.01241,13.16
246,E83,LAGO MAYOR,2015-07-31,-16.1837,-69.5067,9.0,1.1,1.33,13.06,LS,1,2.0,0.02409,0.01999,0.01264,0.04372,0.03144,0.01269,13.62
247,E84,LAGO MAYOR,2015-07-31,-16.2007,-69.4624,,0.59,2.33,12.82,LS,1,2.0,0.02275,0.01963,0.01247,0.04436,0.03264,0.01384,14.53
248,E85,LAGO MAYOR,2015-07-31,-16.1599,-69.4444,9.0,1.11,1.33,13.06,LS,1,2.0,0.02418,0.01916,0.013,0.04413,0.03109,0.0123,13.13
249,E86,LAGO MAYOR,2015-07-31,-16.1485,-69.3872,9.0,0.52,1.0,13.47,LS,1,2.0,0.02396,0.01889,0.01306,0.04392,0.03112,0.01221,13.13
250,E88,LAGO MAYOR,2015-08-03,-16.2064,-69.3781,9.5,0.59,6.33,13.33,LS,1,1.0,0.02632,0.021,0.01395,0.04469,0.03119,0.01195,13.15
251,E90,LAGO MAYOR,2015-08-02,-16.2446,-69.3569,9.0,0.08,5.33,13.56,LS,1,1.0,0.02425,0.0199,0.01237,0.04353,0.03118,0.01221,13.86
252,E91,LAGO MAYOR,2015-08-02,-16.232,-69.3428,10.0,0.59,1.0,13.38,LS,1,1.0,0.02604,0.02034,0.01348,0.04437,0.03099,0.01202,13.09
253,E92,LAGO MAYOR,2015-08-02,-16.2428,-69.3065,9.0,0.59,1.0,13.44,LS,1,1.0,0.02621,0.02052,0.01338,0.04447,0.03097,0.01213,13.38
254,E93,LAGO MAYOR,2015-08-03,-16.2582,-69.293,,1.7,1.67,12.89,LS,1,1.0,0.02313,0.01974,0.01226,0.04414,0.03255,0.01372,14.25
255,E94,LAGO MAYOR,2015-08-02,-16.251,-69.2884,9.0,0.08,2.0,13.31,LS,1,1.0,0.02602,0.02032,0.01362,0.0444,0.03115,0.01201,13.5
256,E95,LAGO MAYOR,2015-08-03,-16.2657,-69.2815,9.0,0.59,1.33,12.69,LS,1,1.0,0.02312,0.01889,0.01145,0.04328,0.03098,0.01224,13.63
257,E96,LAGO MAYOR,2015-08-03,-16.2501,-69.2737,7.5,0.59,3.0,12.83,LS,1,1.0,0.02643,0.02027,0.01389,0.04447,0.03105,0.01205,13.28
258,E97,LAGO MAYOR,2015-08-02,-16.1757,-69.1958,10.0,0.51,3.33,12.71,LS,1,1.0,0.02358,0.01875,0.01258,0.04368,0.03073,0.01177,12.9
259,E98,LAGO MAYOR,2015-08-05,-16.1117,-69.1016,9.0,0.6,7.0,12.94,LS,1,1.0,0.02519,0.01933,0.01246,0.04396,0.03105,0.01196,13.46
260,E99,LAGO MAYOR,2015-08-05,-16.0745,-69.0742,9.5,1.62,2.33,13.44,LS,1,1.0,0.02466,0.02005,0.01322,0.04435,0.0311,0.01207,13.22
261,E100,LAGO MAYOR,2015-08-01,-16.0055,-68.9959,10.0,1.1,1.33,13.48,LS,1,1.0,0.0246,0.01914,0.01296,0.04447,0.03085,0.01183,13.17
262,E101,LAGO MAYOR,2015-08-01,-15.8962,-68.9707,10.5,1.7,1.0,12.59,LS,1,1.0,0.0236,0.01934,0.0128,0.04459,0.03195,0.01302,13.48
263,E102,LAGO MAYOR,2015-08-01,-15.9356,-68.9684,9.0,2.21,1.0,12.77,LS,1,1.0,0.02312,0.01832,0.0125,0.0442,0.03128,0.01237,13.1
264,E103,LAGO MAYOR,2015-08-01,-15.9394,-68.9017,,1.7,1.33,12.91,LS,1,2.0,0.02387,0.02085,0.01397,0.04528,0.03221,0.0129,13.29
265,E104,LAGO MAYOR,2015-08-01,-15.994,-68.8804,11.0,1.18,1.33,13.07,LS,1,2.0,0.02397,0.01956,0.01342,0.04469,0.03128,0.01219,12.89
266,E105,LAGO MAYOR,2015-08-01,-15.9864,-68.8016,2.2,1.18,1.0,12.93,LS,1,2.0,0.02417,0.02593,0.01518,0.04468,0.03174,0.01239,12.59
267,E106,LAGO MAYOR,2015-08-01,-16.0543,-68.8469,,1.27,1.0,13.09,LS,1,2.0,0.02538,0.02788,0.01548,0.04522,0.03177,0.01254,13.21
268,E107,LAGO MAYOR,2015-08-01,-16.0696,-68.9361,10.5,1.18,7.67,13.41,LS,1,2.0,0.02381,0.01991,0.01366,0.04454,0.03127,0.01204,13.05
269,E109,LAGO MAYOR,2015-08-04,-16.2611,-69.2611,10.0,1.19,3.33,13.3,LS,1,1.0,0.02596,0.01983,0.01378,0.04476,0.03118,0.012,13.46
270,E110,LAGO MAYOR,2015-08-04,-16.2345,-69.2054,9.0,1.1,4.33,13.28,LS,1,1.0,0.02537,0.01961,0.0135,0.04395,0.0309,0.012,13.29
271,E111,LAGO MAYOR,2015-08-04,-16.2565,-69.1846,8.0,1.18,8.0,13.37,LS,1,1.0,0.02569,0.02018,0.01335,0.0444,0.03147,0.01244,14.21
272,E112,LAGO MAYOR,2015-08-04,-16.2462,-69.1419,9.5,0.75,8.33,13.5,LS,1,1.0,0.02616,0.02046,0.01368,0.04465,0.03128,0.01233,14.35
273,E113,LAGO MAYOR,2015-08-04,-16.2174,-69.1367,9.5,0.67,10.33,13.34,LS,1,1.0,0.02543,0.01981,0.0127,0.04397,0.031,0.01192,13.48
274,E115,LAGO MAYOR,2015-08-04,-16.1709,-69.1375,10.0,0.52,8.33,13.14,LS,1,1.0,0.02399,0.01926,0.01251,0.04413,0.03083,0.01169,13.1
275,E116,LAGO MAYOR,2015-08-05,-16.1501,-69.1207,9.0,2.21,2.33,12.88,LS,1,1.0,0.02417,0.0199,0.01288,0.04415,0.03074,0.01184,13.35
276,E117,LAGO MAYOR,2015-08-04,-16.1653,-69.1027,9.0,0.59,6.0,13.71,LS,1,1.0,0.02565,0.02066,0.01321,0.04429,0.03128,0.0122,13.79
277,E118,LAGO MAYOR,2015-08-05,-16.0851,-69.1499,9.0,1.11,10.33,13.06,LS,1,1.0,0.02664,0.02091,0.01396,0.04473,0.03099,0.01179,13.09
278,E119,LAGO MAYOR,2015-08-05,-16.0439,-69.1309,9.0,1.03,9.33,13.11,LS,1,1.0,0.0243,0.01983,0.01289,0.04416,0.03099,0.01206,13.13
279,E120,LAGO MAYOR,2015-08-05,-16.1421,-68.9605,10.0,0.59,6.0,13.66,LS,1,2.0,0.02448,0.02109,0.01435,0.04511,0.03146,0.01242,13.5
280,E121,LAGO MAYOR,2015-08-05,-16.2068,-68.8643,9.0,0.59,5.33,13.58,LS,1,2.0,0.0237,0.02094,0.01388,0.04526,0.03195,0.01264,13.77
281,E125,LAGO MENOR,2015-08-06,-16.2135,-68.733,8.0,1.19,2.0,13.53,LS,1,2.0,0.02352,0.02314,0.01443,0.04566,0.03172,0.01252,12.4
282,E126,LAGO MENOR,2015-08-06,-16.2467,-68.721,,1.1,2.67,13.18,LS,1,2.0,0.03275,0.04103,0.01511,0.04466,0.03165,0.01223,12.08
283,E127,LAGO MENOR,2015-08-06,-16.218,-68.6226,,1.19,4.0,12.69,LS,1,2.0,0.02885,0.03255,0.01553,0.04509,0.03163,0.01235,11.44
284,E128,LAGO MENOR,2015-08-06,-16.2768,-68.6323,,1.1,1.33,12.92,LS,1,2.0,0.02896,0.03654,0.0151,0.04404,0.03125,0.0122,11.17
285,E129,LAGO MENOR,2015-08-07,-16.3339,-68.7808,,2.29,11.0,12.37,LS,1,3.0,0.02528,0.03971,0.0171,0.04469,0.03119,0.01205,12.31
286,E130,LAGO MENOR,2015-08-07,-16.217,-68.9353,4.5,1.19,5.0,12.67,LS,1,3.0,0.0233,0.02191,0.01447,0.04488,0.03121,0.01208,11.87
287,E131,LAGO MENOR,2015-08-07,-16.2875,-68.9046,5.0,1.7,8.67,12.56,LS,1,3.0,0.02301,0.02221,0.0146,0.04476,0.03141,0.01199,11.7
288,E132,LAGO MENOR,2015-08-07,-16.3144,-68.8451,5.0,2.29,6.33,12.62,LS,1,3.0,0.02597,0.02895,0.01518,0.04454,0.03136,0.01239,12.51
289,E133,LAGO MENOR,2015-08-07,-16.3583,-68.8046,,1.27,5.67,12.23,LS,1,5.0,0.02961,0.04177,0.0178,0.04437,0.03106,0.01187,11.73
290,E135,LAGO MENOR,2015-08-07,-16.2659,-69.0601,8.0,1.86,5.0,12.78,LS,1,1.0,0.02182,0.02031,0.01275,0.04365,0.03142,0.01268,13.1
291,E136,LAGO MENOR,2015-08-07,-16.3028,-68.9852,5.0,1.7,9.0,12.38,LS,1,4.0,0.02447,0.02299,0.01442,0.0446,0.03101,0.01182,11.56
292,E137,LAGO MENOR,2015-08-08,-16.3653,-68.9031,6.0,1.7,6.33,11.82,LS,1,5.0,0.02414,0.02385,0.01452,0.04443,0.03113,0.01197,11.8
293,E138,LAGO MENOR,2015-08-08,-16.4011,-68.8334,,0.59,4.33,13.5,LS,1,5.0,0.02812,0.03603,0.01847,0.04459,0.03113,0.01205,12.33
