row_id,station,zona,date,lat,lon,secchi,chl,tss,temp_insitu,sensor,matched,n_img,B2,B3,B4,B8,B11,B12,lst_C
294,E139,LAGO MENOR,2015-08-08,-16.4224,-68.903,4.0,1.7,10.33,12.77,LS,1,5.0,0.02654,0.0288,0.01524,0.04405,0.0312,0.01228,12.85
295,E141,LAGO MENOR,2015-08-08,-16.4109,-69.0216,4.0,1.1,6.67,12.61,LS,1,5.0,0.02939,0.02985,0.01629,0.04479,0.03134,0.01205,12.46
296,E142,LAGO MENOR,2015-08-08,-16.4626,-69.0104,5.0,2.22,4.33,12.01,LS,1,5.0,0.02584,0.02478,0.01516,0.04481,0.03119,0.01208,11.63
297,E143,LAGO MENOR,2015-08-09,-16.4818,-68.9406,6.0,1.7,4.67,11.61,LS,1,5.0,0.0264,0.02734,0.01467,0.04463,0.03141,0.01211,11.79
298,E144,LAGO MENOR,2015-08-09,-16.5187,-68.8773,,1.1,9.33,11.98,LS,1,5.0,0.02381,0.03131,0.01623,0.04467,0.03124,0.0125,11.53
299,E145,LAGO MENOR,2015-08-09,-16.5139,-68.977,6.0,1.7,9.33,11.55,LS,1,5.0,0.0246,0.02481,0.015,0.04452,0.03114,0.01209,11.59
300,E146,LAGO MENOR,2015-08-09,-16.581,-68.8707,,1.1,3.67,12.46,LS,1,5.0,0.02669,0.03662,0.01769,0.04536,0.0315,0.01275,12.27
301,E147,LAGO MENOR,2015-08-09,-16.56,-68.9168,6.0,1.03,9.0,11.74,LS,1,5.0,0.02507,0.02505,0.01443,0.04449,0.03141,0.01255,11.4
302,E148,LAGO MENOR,2015-08-08,-16.493,-69.0596,,1.1,10.67,12.93,LS,1,1.0,0.02619,0.03405,0.01657,0.04383,0.03096,0.01202,12.35
303,E149,LAGO MENOR,2015-08-09,-16.5583,-69.0356,,1.11,3.33,11.66,LS,1,5.0,0.02423,0.02763,0.01673,0.04413,0.03251,0.01409,12.47
304,E01,BAHIA PUNO,2016-08-03,-15.853,-69.9605,8.5,0.18,30.0,12.9,LS,1,1.0,0.02408,0.02223,0.01376,0.04458,0.03301,0.01421,15.21
305,E02,BAHIA PUNO,2016-08-03,-15.8482,-69.9182,9.5,0.03,38.75,13.0,LS,1,1.0,0.02667,0.02226,0.01351,0.04391,0.03127,0.01227,13.75
306,E03,BAHIA PUNO,2016-08-03,-15.8745,-69.9079,,0.68,31.75,13.3,LS,1,1.0,0.02858,0.02855,0.01517,0.04438,0.03161,0.01268,14.7
307,E04,BAHIA PUNO,2016-08-03,-15.8789,-69.8907,7.0,1.27,1.5,13.2,LS,1,1.0,0.02789,0.02336,0.01392,0.04435,0.0314,0.01261,14.29
308,E05,BAHIA PUNO,2016-08-03,-15.8398,-69.8918,7.0,0.37,37.25,13.0,LS,1,1.0,0.02671,0.02081,0.01264,0.0437,0.03109,0.0121,13.67
309,E06,BAHIA PUNO,2016-08-03,-15.8053,-69.9118,,0.27,43.25,12.5,LS,1,1.0,0.02576,0.02572,0.01363,0.04382,0.03109,0.01218,13.0
310,E07,BAHIA PUNO,2016-08-03,-15.7748,-69.8851,5.0,0.25,39.5,12.6,LS,1,1.0,0.0279,0.02453,0.01345,0.04363,0.03107,0.01204,12.84
311,E08,BAHIA PUNO,2016-08-03,-15.801,-69.8724,8.5,0.76,21.5,12.7,LS,1,1.0,0.02811,0.0215,0.01374,0.04405,0.03104,0.01216,13.55
312,E09,BAHIA PUNO,2016-08-03,-15.8342,-69.8592,6.0,0.49,44.0,12.8,LS,1,1.0,0.02994,0.02925,0.01371,0.04353,0.03105,0.01221,13.76
313,E10,BAHIA PUNO,2016-08-04,-15.7938,-69.8376,,0.04,25.75,12.4,LS,1,1.0,0.02673,0.02331,0.01319,0.04378,0.03135,0.01241,14.41
314,E13,BAHIA PUNO,2016-08-04,-15.7895,-69.7698,9.0,0.88,20.0,12.5,LS,1,1.0,0.02563,0.01926,0.01309,0.04397,0.03093,0.012,13.12
315,E14,BAHIA PUNO,2016-08-04,-15.7489,-69.783,9.5,0.21,17.0,12.7,LS,1,1.0,0.02668,0.02086,0.01387,0.04432,0.03114,0.01209,13.1
316,E15,BAHIA PUNO,2016-08-04,-15.715,-69.8226,8.5,0.51,33.5,12.5,LS,1,1.0,0.02576,0.02258,0.01396,0.04405,0.03106,0.0124,13.71
317,E16,BAHIA PUNO,2016-08-04,-15.6737,-69.8541,6.5,0.01,26.5,12.4,LS,1,1.0,0.02512,0.02534,0.01595,0.04406,0.03147,0.01264,14.07
318,E17,BAHIA PUNO,2016-08-04,-15.6048,-69.9059,3.5,1.98,25.75,12.5,LS,1,1.0,0.02594,0.02709,0.01739,0.04422,0.03214,0.01316,13.79
319,E25,LAGO MAYOR,2016-08-05,-15.4913,-69.893,,0.32,18.75,13.2,LS,1,1.0,0.02578,0.02131,0.01301,0.04431,0.03194,0.0132,14.58
320,E27,LAGO MAYOR,2016-08-05,-15.4508,-69.8379,9.8,0.04,24.75,12.9,LS,1,1.0,0.02828,0.02217,0.01388,0.04405,0.03094,0.01209,13.58
321,E28,LAGO MAYOR,2016-08-05,-15.3928,-69.7822,8.8,0.28,25.25,12.9,LS,1,1.0,0.02791,0.02259,0.0135,0.04351,0.03116,0.0122,13.67
322,E32,LAGO MAYOR,2016-08-05,-15.3384,-69.7205,9.8,0.62,19.0,13.1,LS,1,1.0,0.03142,0.02629,0.0142,0.04369,0.03102,0.01212,13.67
323,E33,LAGO MAYOR,2016-08-05,-15.333,-69.756,4.6,0.32,23.75,13.2,LS,1,1.0,0.04736,0.06118,0.04693,0.04432,0.03088,0.01231,12.63
324,E36,LAGO MAYOR,2016-08-05,-15.2971,-69.6814,9.0,0.02,14.75,12.8,LS,1,1.0,0.02891,0.02352,0.01388,0.04401,0.03134,0.01233,13.88
325,E39,LAGO MAYOR,2016-08-06,-15.3748,-69.5276,5.0,1.76,17.0,12.5,LS,1,1.0,0.02963,0.02906,0.01459,0.04378,0.03222,0.0134,14.9
326,E41,LAGO MAYOR,2016-08-06,-15.4392,-69.6009,11.0,0.27,16.5,12.4,LS,1,1.0,0.02537,0.01864,0.01223,0.04341,0.03098,0.01199,13.39
327,E42,LAGO MAYOR,2016-08-06,-15.4967,-69.6685,11.0,0.37,23.25,12.5,LS,1,1.0,0.02579,0.01947,0.01282,0.04378,0.03117,0.01205,13.31
328,E43,LAGO MAYOR,2016-08-04,-15.5603,-69.7411,11.0,0.43,0.75,13.1,LS,1,1.0,0.02523,0.01921,0.0125,0.04352,0.0309,0.01201,12.75
329,E22,LAGO MAYOR,2016-08-05,-15.6181,-69.807,10.2,0.09,20.0,12.6,LS,1,1.0,0.02678,0.02048,0.01389,0.04468,0.03151,0.01253,14.4
330,E48,LAGO MAYOR,2016-08-08,-15.5361,-69.3597,14.5,0.24,17.25,13.4,LS,1,1.0,0.02255,0.01686,0.01197,0.04366,0.03136,0.01244,13.91
331,E49,LAGO MAYOR,2016-08-08,-15.6063,-69.4449,12.8,0.15,26.75,12.8,LS,1,1.0,0.02661,0.01986,0.01346,0.04454,0.03123,0.01203,13.27
332,E50,LAGO MAYOR,2016-08-08,-15.6687,-69.5211,11.9,0.6,17.5,12.4,LS,1,1.0,0.02541,0.0197,0.01291,0.04391,0.03098,0.01218,13.11
333,E51,LAGO MAYOR,2016-08-06,-15.7371,-69.6038,9.4,0.26,16.25,12.7,LS,1,1.0,0.02618,0.0196,0.01315,0.04403,0.03099,0.01211,13.31
334,E52,LAGO MAYOR,2016-08-06,-15.8028,-69.6843,10.3,0.4,26.5,13.0,LS,1,1.0,0.02464,0.01945,0.01295,0.04388,0.03117,0.01232,13.38
335,E53,LAGO MAYOR,2016-08-06,-15.8686,-69.7634,,0.22,18.75,13.2,LS,1,1.0,0.02674,0.02151,0.01323,0.04351,0.03103,0.01218,13.3
336,E58,LAGO MAYOR,2016-08-09,-15.9519,-69.5453,5.0,0.33,27.25,12.9,LS,1,1.0,0.02846,0.02524,0.01429,0.04353,0.03098,0.0121,13.29
337,E59,LAGO MAYOR,2016-08-09,-15.8876,-69.4615,13.0,0.19,14.75,13.0,LS,1,1.0,0.02506,0.01859,0.01294,0.044,0.03125,0.01221,13.2
338,E60,LAGO MAYOR,2016-08-09,-15.8271,-69.3776,12.0,0.21,16.25,12.6,LS,1,1.0,0.02558,0.01935,0.0131,0.04425,0.031,0.01205,13.08
339,E61,LAGO MAYOR,2016-08-08,-15.7585,-69.3045,10.2,0.27,19.25,13.2,LS,1,1.0,0.02338,0.01754,0.01224,0.04362,0.03152,0.01268,13.21
340,E65,LAGO MAYOR,2016-08-08,-15.6901,-69.2315,,0.93,24.0,13.4,LS,1,1.0,0.02339,0.02039,0.01254,0.04391,0.03211,0.01302,13.28
341,E68,LAGO MAYOR,2016-08-08,-15.9935,-69.4278,5.5,0.28,17.0,13.3,LS,1,1.0,0.02346,0.01813,0.01228,0.04357,0.03084,0.01214,13.34
342,E71,LAGO MAYOR,2016-08-08,-15.6953,-69.1984,,1.27,1.75,12.5,LS,1,1.0,0.02465,0.02294,0.01418,0.04432,0.0324,0.01378,12.95
343,E72,LAGO MAYOR,2016-08-09,-15.6921,-69.1709,5.8,0.72,23.25,11.9,LS,1,1.0,0.02764,0.03056,0.0154,0.04362,0.03226,0.01345,13.66
344,E76,LAGO MAYOR,2016-08-11,-15.8125,-69.0449,12.5,0.17,18.25,13.4,LS,1,1.0,0.02161,0.01765,0.01181,0.04357,0.03139,0.01246,13.83
345,E78,LAGO MAYOR,2016-08-11,-15.8903,-69.1327,13.5,0.22,13.75,12.9,LS,1,1.0,0.0235,0.01825,0.01256,0.04406,0.03179,0.01304,13.43
346,E79,LAGO MAYOR,2016-08-11,-15.96,-69.2272,11.5,0.61,18.75,12.4,LS,1,1.0,0.02322,0.01832,0.0129,0.04437,0.03193,0.01312,13.44
347,E80,LAGO MAYOR,2016-08-11,-16.0316,-69.3198,10.5,0.34,41.5,12.3,LS,1,1.0,0.02612,0.01977,0.01372,0.04448,0.03115,0.0119,13.17
348,E82,LAGO MAYOR,2016-08-10,-16.1109,-69.4173,8.2,1.08,10.25,12.3,LS,1,1.0,0.02314,0.01793,0.01204,0.04354,0.03095,0.01234,13.39
349,E83,LAGO MAYOR,2016-08-10,-16.1837,-69.5067,5.5,0.65,11.5,12.3,LS,1,1.0,0.02678,0.02295,0.01408,0.04419,0.03162,0.01267,14.22
350,E84,LAGO MAYOR,2016-08-10,-16.2007,-69.4624,4.7,1.77,21.75,12.7,LS,1,1.0,0.02813,0.02735,0.01537,0.04426,0.03228,0.0138,15.05
351,E85,LAGO MAYOR,2016-08-10,-16.1599,-69.4444,9.8,0.26,27.5,12.4,LS,1,1.0,0.0247,0.01942,0.01317,0.04402,0.03122,0.0122,13.51
352,E88,LAGO MAYOR,2016-08-10,-16.2064,-69.3781,6.5,0.21,18.0,12.8,LS,1,1.0,0.02389,0.01893,0.01277,0.04388,0.03145,0.01276,13.62
353,E94,LAGO MAYOR,2016-08-10,-16.251,-69.2884,7.4,0.21,6.5,13.3,LS,1,1.0,0.02376,0.0209,0.01239,0.04363,0.03216,0.01328,14.25
354,E97,LAGO MAYOR,2016-08-10,-16.1757,-69.1958,9.5,0.13,10.25,13.6,LS,1,1.0,0.02509,0.01898,0.01359,0.04455,0.03121,0.01193,13.43
355,E98,LAGO MAYOR,2016-08-10,-16.1117,-69.1016,9.0,0.22,25.5,12.9,LS,1,1.0,0.02277,0.01773,0.012,0.04351,0.03101,0.01205,13.72
356,E99,LAGO MAYOR,2016-08-12,-16.0745,-69.0742,9.2,0.44,25.0,12.9,LS,1,1.0,0.0235,0.01799,0.01197,0.04379,0.03111,0.01226,13.76
357,E100,LAGO MAYOR,2016-08-12,-16.0055,-68.9959,10.2,0.22,21.75,12.1,LS,1,1.0,0.02233,0.01801,0.01212,0.04381,0.03193,0.01303,13.34
358,E103,LAGO MAYOR,2016-08-11,-15.9394,-68.9017,,0.16,13.0,13.4,LS,1,3.0,0.02215,0.01939,0.0138,0.04557,0.03244,0.01292,14.13
359,E104,LAGO MAYOR,2016-08-11,-15.994,-68.8804,11.5,0.4,7.5,13.0,LS,1,3.0,0.02199,0.01851,0.01354,0.0451,0.03142,0.0123,13.37
360,E105,LAGO MAYOR,2016-08-11,-15.9864,-68.8016,,0.57,7.0,12.8,LS,1,3.0,0.02244,0.02227,0.01547,0.04565,0.03167,0.01228,12.74
361,E113,LAGO MAYOR,2016-08-10,-16.2174,-69.1367,9.3,0.23,19.5,13.1,LS,1,1.0,0.02307,0.01802,0.01222,0.04372,0.03091,0.01201,13.96
362,E117,LAGO MAYOR,2016-08-10,-16.1653,-69.1027,10.0,0.3,17.5,13.4,LS,1,1.0,0.02362,0.01895,0.01254,0.044,0.03098,0.01199,14.08
363,E119,LAGO MAYOR,2016-08-10,-16.0439,-69.1309,10.5,0.97,14.2,12.9,LS,1,1.0,0.02132,0.01704,0.01138,0.04357,0.03236,0.01365,13.67
364,E120,LAGO MAYOR,2016-08-12,-16.1264,-68.9337,14.2,0.56,15.5,12.8,LS,1,2.0,0.02169,0.01827,0.01272,0.0444,0.03135,0.01239,13.62
365,E121,LAGO MAYOR,2016-08-12,-16.2068,-68.8643,10.5,0.32,14.0,13.3,LS,1,2.0,0.02347,0.01967,0.0142,0.04549,0.03192,0.01263,14.34
366,E01,BAHIA PUNO,2017-07-10,-15.853,-69.9605,5.3,1.62,31.5,13.9,LS,1,1.0,0.0283,0.02632,0.01782,0.04716,0.0335,0.01425,14.57
367,E02,BAHIA PUNO,2017-07-11,-15.8461,-69.9271,6.0,1.62,35.0,12.7,LS,1,1.0,0.0234,0.02137,0.01291,0.0434,0.03095,0.01229,13.13
368,E05,BAHIA PUNO,2017-07-11,-15.84,-69.8923,6.6,1.1,24.25,13.3,LS,1,1.0,0.02416,0.02091,0.01284,0.0435,0.0309,0.01216,13.01
369,E09,BAHIA PUNO,2017-07-11,-15.8342,-69.8592,,0.59,27.0,13.4,LS,1,1.0,0.02287,0.02186,0.01245,0.04346,0.03108,0.01223,12.99
370,E10,BAHIA PUNO,2017-07-11,-15.7938,-69.8376,,1.62,25.75,13.5,LS,1,1.0,0.02326,0.02069,0.01281,0.04392,0.03144,0.01238,13.68
371,E14,BAHIA PUNO,2017-07-12,-15.7489,-69.783,10.6,1.7,35.5,11.5,LS,1,1.0,0.02188,0.01779,0.01178,0.04342,0.03095,0.01227,13.29
372,E15,BAHIA PUNO,2017-07-12,-15.715,-69.8226,6.6,1.62,44.0,11.5,LS,1,1.0,0.02365,0.02129,0.01312,0.04367,0.03094,0.0125,13.18
373,E16,BAHIA PUNO,2017-07-12,-15.6737,-69.8541,6.0,0.59,23.5,11.2,LS,1,1.0,0.02389,0.02416,0.01481,0.04414,0.03167,0.01276,13.24
374,E17,BAHIA PUNO,2017-07-11,-15.6048,-69.9059,4.2,2.72,30.75,11.4,LS,1,1.0,0.02676,0.03138,0.0185,0.04331,0.03186,0.01316,12.86
375,E25,LAGO MAYOR,2017-07-12,-15.4913,-69.893,,1.02,30.5,13.5,LS,1,1.0,0.02452,0.02176,0.01292,0.04423,0.0318,0.01289,14.51
376,E27,LAGO MAYOR,2017-07-12,-15.4437,-69.8425,,1.62,27.0,13.4,LS,1,1.0,0.02467,0.02093,0.01216,0.04351,0.03105,0.01238,12.78
377,E28,LAGO MAYOR,2017-07-12,-15.3928,-69.7822,10.3,1.1,38.0,13.3,LS,1,1.0,0.02916,0.02476,0.0145,0.04452,0.03122,0.01222,13.67
378,E32,LAGO MAYOR,2017-07-12,-15.3384,-69.7205,7.0,0.51,0.75,13.0,LS,1,1.0,0.02862,0.02257,0.01424,0.04464,0.03109,0.01201,13.6
379,E36,LAGO MAYOR,2017-07-13,-15.2971,-69.6814,10.8,0.59,4.0,12.6,LS,1,1.0,0.02757,0.02245,0.01389,0.04428,0.03137,0.01223,13.5
380,E39,LAGO MAYOR,2017-07-13,-15.3748,-69.5276,8.4,0.52,0.25,13.1,LS,1,1.0,0.03027,0.03056,0.01492,0.04407,0.03201,0.01314,14.09
381,E41,LAGO MAYOR,2017-07-13,-15.4392,-69.6009,13.0,1.7,36.75,13.5,LS,1,1.0,0.02307,0.0179,0.01235,0.04395,0.03139,0.01251,13.49
382,E42,LAGO MAYOR,2017-07-13,-15.4967,-69.6685,14.0,0.59,25.0,13.6,LS,1,1.0,0.0231,0.01889,0.01178,0.04299,0.03142,0.01258,13.51
383,E43,LAGO MAYOR,2017-07-13,-15.5603,-69.7411,12.0,1.1,47.0,13.4,LS,1,1.0,0.02269,0.01777,0.01148,0.04333,0.03101,0.01248,13.3
384,E22,LAGO MAYOR,2017-07-13,-15.6181,-69.807,9.0,2.05,3.25,13.1,LS,1,1.0,0.02403,0.01918,0.01253,0.0439,0.03149,0.01262,14.16
385,E48,LAGO MAYOR,2017-07-15,-15.5361,-69.3597,12.0,1.7,1.75,13.4,LS,1,1.0,0.02415,0.01881,0.0137,0.04545,0.03221,0.01305,13.4
386,E49,LAGO MAYOR,2017-07-15,-15.6063,-69.4449,9.0,1.1,1.5,13.2,LS,1,1.0,0.02185,0.01758,0.01274,0.04397,0.03203,0.01298,13.29
387,E50,LAGO MAYOR,2017-07-15,-15.6687,-69.5211,12.0,1.62,3.0,12.4,LS,1,1.0,0.02496,0.02217,0.01606,0.04825,0.0364,0.017,13.11
388,E51,LAGO MAYOR,2017-07-15,-15.7371,-69.6038,9.8,2.13,1.5,12.1,LS,1,1.0,0.02264,0.01721,0.01161,0.04349,0.0313,0.01266,13.46
389,E52,LAGO MAYOR,2017-07-15,-15.8028,-69.6843,9.0,3.83,2.25,12.1,LS,1,1.0,0.02339,0.01869,0.01309,0.04392,0.03132,0.01231,13.41
390,E53,LAGO MAYOR,2017-07-15,-15.8686,-69.7634,,1.61,,13.5,LS,1,1.0,0.0248,0.02055,0.01235,0.0436,0.03101,0.01236,13.56
391,E58,LAGO MAYOR,2017-07-16,-15.9519,-69.5453,,1.18,1.75,13.5,LS,1,1.0,0.02326,0.01906,0.01266,0.04376,0.03153,0.01261,13.19
392,E59,LAGO MAYOR,2017-07-16,-15.8876,-69.4615,10.0,2.13,1.5,13.2,LS,1,1.0,0.02286,0.01782,0.01216,0.04359,0.0313,0.01254,13.25
393,E60,LAGO MAYOR,2017-07-16,-15.8271,-69.3776,10.0,2.21,1.75,12.8,LS,1,1.0,0.02167,0.01684,0.01138,0.04336,0.03121,0.01259,13.22
394,E61,LAGO MAYOR,2017-07-16,-15.7585,-69.3045,12.8,1.7,1.75,12.7,LS,1,1.0,0.0215,0.01691,0.0116,0.04346,0.03164,0.01299,13.1
395,E65,LAGO MAYOR,2017-07-16,-15.6901,-69.2315,,2.13,0.0,13.3,LS,1,1.0,0.02445,0.02109,0.01295,0.04441,0.03127,0.0122,13.07
396,E72,LAGO MAYOR,2017-07-16,-15.6921,-69.1709,5.8,1.54,1.0,12.7,LS,1,1.0,0.02664,0.03033,0.01525,0.04377,0.03204,0.01322,12.9
397,E76,LAGO MAYOR,2017-07-19,-15.8125,-69.0449,9.0,1.1,0.75,12.8,LS,1,2.0,0.02181,0.01844,0.01246,0.04436,0.03188,0.01292,13.78
398,E78,LAGO MAYOR,2017-07-19,-15.8903,-69.1327,10.3,0.51,0.0,12.5,LS,1,2.0,0.02159,0.017,0.01177,0.04354,0.03111,0.01224,13.5
399,E79,LAGO MAYOR,2017-07-16,-15.96,-69.2272,10.0,0.59,0.0,13.4,LS,1,1.0,0.02148,0.01671,0.01143,0.04341,0.03152,0.01279,13.39
400,E80,LAGO MAYOR,2017-07-17,-16.0316,-69.3198,10.0,0.59,0.0,13.3,LS,1,2.0,0.02219,0.01759,0.01233,0.04402,0.03201,0.01328,13.52
401,E82,LAGO MAYOR,2017-07-17,-16.1109,-69.4173,10.0,2.72,1.25,13.0,LS,1,2.0,0.0238,0.01915,0.0134,0.04448,0.03164,0.01265,13.51
402,E83,LAGO MAYOR,2017-07-17,-16.1837,-69.5067,8.0,1.61,0.0,13.4,LS,1,2.0,0.02379,0.02026,0.01345,0.0448,0.03221,0.01324,14.09
403,E88,LAGO MAYOR,2017-07-20,-16.2064,-69.3781,8.0,1.53,1.0,13.2,LS,1,2.0,0.02369,0.01996,0.0136,0.04439,0.03166,0.01265,13.84
404,E94,LAGO MAYOR,2017-07-20,-16.251,-69.2884,9.0,1.02,0.75,13.2,LS,1,2.0,0.02351,0.0199,0.01467,0.04748,0.03504,0.01527,13.47
405,E97,LAGO MAYOR,2017-07-20,-16.1757,-69.1958,10.0,2.13,3.0,12.6,LS,1,2.0,0.0224,0.01796,0.01261,0.04393,0.03135,0.01246,13.45
406,E98,LAGO MAYOR,2017-07-19,-16.1056,-69.1103,9.5,1.53,0.75,13.4,LS,1,2.0,0.02218,0.01719,0.01213,0.04399,0.03158,0.01274,13.6
407,E99,LAGO MAYOR,2017-07-19,-16.0745,-69.0742,11.0,0.51,0.0,13.6,LS,1,2.0,0.02223,0.01851,0.01293,0.04445,0.03189,0.0128,13.61
408,E100,LAGO MAYOR,2017-07-19,-16.0055,-68.9959,10.0,1.02,1.0,13.7,LS,1,2.0,0.02125,0.01682,0.01163,0.0436,0.03132,0.01231,13.22
409,E103,LAGO MAYOR,2017-07-19,-15.9394,-68.9017,,1.03,0.75,13.0,LS,1,3.0,0.02147,0.01751,0.01255,0.04464,0.03203,0.01288,13.29
410,E104,LAGO MAYOR,2017-07-19,-16.0297,-68.8837,10.2,1.62,0.25,13.2,LS,1,3.0,0.02167,0.01729,0.01259,0.04421,0.0314,0.01217,13.19
411,E105,LAGO MAYOR,2017-07-19,-15.9864,-68.8016,,1.1,0.5,12.5,LS,1,3.0,0.0204,0.02043,0.01388,0.04426,0.03167,0.01229,11.87
412,E113,LAGO MAYOR,2017-07-20,-16.2174,-69.1367,10.0,1.53,0.75,11.9,LS,1,2.0,0.02143,0.01765,0.01223,0.04384,0.03147,0.01261,13.58
413,E117,LAGO MAYOR,2017-07-19,-16.1653,-69.1027,8.5,2.13,0.25,13.4,LS,1,2.0,0.02131,0.01748,0.0119,0.04371,0.03157,0.01276,13.74
414,E120,LAGO MAYOR,2017-07-21,-16.1264,-68.9337,9.5,2.13,31.25,12.9,LS,1,2.0,0.02099,0.01745,0.01317,0.04497,0.03204,0.01304,13.48
415,E121,LAGO MAYOR,2017-07-21,-16.2068,-68.8643,9.0,1.62,26.25,13.3,LS,1,2.0,0.01998,0.01679,0.01228,0.04484,0.0321,0.01295,13.95
416,E122,LAGO MENOR,2017-07-21,-16.2276,-68.8361,9.0,1.7,39.25,13.2,LS,1,2.0,0.01921,0.01664,0.01256,0.04487,0.03238,0.0133,13.8
417,E123,LAGO MENOR,2017-07-21,-16.1925,-68.797,6.5,1.1,32.25,13.1,LS,1,2.0,0.01832,0.01816,0.01239,0.04435,0.0318,0.01262,13.06
418,E125,LAGO MENOR,2017-07-21,-16.2626,-68.7843,8.0,2.13,37.5,13.3,LS,1,2.0,0.02741,0.03281,0.0146,0.04475,0.03161,0.01261,12.03
419,E127,LAGO MENOR,2017-07-21,-16.2135,-68.733,,0.59,34.0,12.7,LS,1,1.0,0.01848,0.01851,0.01326,0.04522,0.03182,0.01255,12.5
420,E126,LAGO MENOR,2017-07-21,-16.2677,-68.7154,,0.0,17.0,11.5,LS,1,1.0,0.02419,0.02487,0.01384,0.04546,0.03185,0.01253,11.04
421,E124,LAGO MENOR,2017-07-21,-16.218,-68.6226,,1.11,32.75,12.4,LS,1,1.0,0.02281,0.03001,0.01451,0.04574,0.03197,0.01259,11.72
422,E132,LAGO MENOR,2017-07-21,-16.3339,-68.7808,,0.08,16.75,12.7,LS,1,2.0,0.02374,0.03342,0.01704,0.04448,0.03143,0.01245,11.8
423,E129,LAGO MENOR,2017-07-22,-16.217,-68.9353,,0.59,22.0,11.2,LS,1,2.0,0.02196,0.02171,0.01384,0.04447,0.03151,0.0124,12.05
424,E130,LAGO MENOR,2017-07-22,-16.3144,-68.8451,5.4,1.62,24.5,11.1,LS,1,2.0,0.02351,0.02577,0.01306,0.0443,0.0317,0.01271,12.36
425,E136,LAGO MENOR,2017-07-22,-16.2659,-69.0601,7.0,1.02,20.25,11.4,LS,1,1.0,0.02065,0.02106,0.01373,0.04435,0.03216,0.01325,13.01
426,E135,LAGO MENOR,2017-07-22,-16.3028,-68.9852,6.0,3.32,28.5,12.0,LS,1,3.0,0.02397,0.02296,0.01435,0.04446,0.0316,0.01239,11.35
427,E137,LAGO MENOR,2017-07-22,-16.4011,-68.8334,6.0,1.1,15.5,13.2,LS,1,3.0,0.0231,0.02888,0.01535,0.04391,0.03143,0.01209,11.67
428,E138,LAGO MENOR,2017-07-22,-16.3653,-68.9031,,1.03,21.5,12.7,LS,1,3.0,0.02258,0.02178,0.01395,0.04374,0.03138,0.01241,11.68
429,E139,LAGO MENOR,2017-07-22,-16.4224,-68.903,,0.59,12.25,13.1,LS,1,3.0,0.02433,0.02629,0.01423,0.04402,0.03179,0.01258,12.37
430,E141,LAGO MENOR,2017-07-22,-16.3764,-69.0073,,0.08,29.5,12.1,LS,1,3.0,0.02415,0.02343,0.0142,0.04399,0.0315,0.01239,11.3
431,E142,LAGO MENOR,2017-07-22,-16.4515,-68.998,6.0,0.59,20.0,11.8,LS,1,3.0,0.02445,0.02372,0.0141,0.04385,0.0315,0.01247,11.12
432,E-148,LAGO MENOR,2017-07-22,-16.5187,-68.8773,6.0,0.43,13.75,12.4,LS,1,3.0,0.02807,0.04037,0.0185,0.04388,0.03134,0.01223,10.9
